X,Y,|u|,ux,uy,Status,elastic_strain_xx,elastic_strain_yy,elastic_strain_zz,elastic_strain_xy,plastic_strain_xx,plastic_strain_yy,plastic_strain_zz,plastic_strain_xy,Mises,Stress_xx,Stress_yy,Stress_zz,Stress_xy,strain_xx,strain_yy,strain_xy
3.96,0.72,0.000801577,0.000711632,-0.000368924,0,-0.00065437,-0.000279292,0,0.00101283,0,0,0,0,12.0659,-15.6302,-11.3024,-8.07977,5.84327,-6.54E-04,-0.000279292,1.01E-03
4,0.72,0.000774046,0.000685367,-0.000359747,0,-0.000658236,-0.000265483,0,0.00097365,0,0,0,0,11.7709,-15.5888,-11.057,-7.99373,5.61721,-6.58E-04,-0.000265483,9.74E-04
4.04,0.72,0.000746611,0.000658974,-0.000350973,0,-0.000661856,-0.000252299,0,0.000934465,0,0,0,0,11.4826,-15.5478,-10.8221,-7.91096,5.39115,-6.62E-04,-0.000252299,9.34E-04
4.08,0.72,0.000719248,0.00063242,-0.000342582,0,-0.000665241,-0.00023973,0,0.000895286,0,0,0,0,11.2011,-15.5073,-10.5976,-7.83148,5.16511,-6.65E-04,-0.00023973,8.95E-04
4.12,0.72,0.000692017,0.000605754,-0.000334588,0,-0.000668401,-0.000227767,0,0.000856116,0,0,0,0,10.9268,-15.4676,-10.3834,-7.7553,4.93913,-6.68E-04,-0.000227767,8.56E-04
4.16,0.72,0.000664898,0.000578949,-0.000326968,0,-0.000671348,-0.000216401,0,0.00081696,0,0,0,0,10.6598,-15.4288,-10.1794,-7.68244,4.71323,-6.71E-04,-0.000216401,8.17E-04
4.2,0.72,0.000637957,0.000552047,-0.000319739,0,-0.00067409,-0.000205624,0,0.000777823,0,0,0,0,10.4006,-15.3909,-9.9855,-7.61292,4.48744,-6.74E-04,-0.000205624,7.78E-04
4.24,0.72,0.000611179,0.000525023,-0.000312876,0,-0.000676638,-0.000195428,0,0.000738706,0,0,0,0,10.1494,-15.3541,-9.80166,-7.54673,4.26176,-6.77E-04,-0.000195428,7.39E-04
4.28,0.72,0.000584637,0.000497916,-0.000306398,0,-0.000679001,-0.000185804,0,0.000699612,0,0,0,0,9.9066,-15.3185,-9.62778,-7.48389,4.03622,-6.79E-04,-0.000185804,7.00E-04
4.32,0.72,0.000558327,0.000470704,-0.000300279,0,-0.000681186,-0.000176745,0,0.000660543,0,0,0,0,9.67261,-15.2842,-9.46377,-7.42441,3.81083,-6.81E-04,-0.000176745,6.61E-04
4.36,0.72,0.000532331,0.000443422,-0.000294539,0,-0.000683203,-0.000168244,0,0.000621501,0,0,0,0,9.44783,-15.2514,-9.30957,-7.36829,3.58558,-6.83E-04,-0.000168244,6.22E-04
4.4,0.72,0.00050666,0.000416049,-0.00028915,0,-0.000685059,-0.000160294,0,0.000582486,0,0,0,0,9.23273,-15.2201,-9.1651,-7.31555,3.3605,-6.85E-04,-0.000160294,5.82E-04
4.44,0.72,0.000481411,0.000388618,-0.000284136,0,-0.000686761,-0.000152888,0,0.000543499,0,0,0,0,9.0278,-15.1904,-9.03028,-7.26619,3.13557,-6.87E-04,-0.000152888,5.43E-04
4.48,0.72,0.00045662,0.00036111,-0.000279467,0,-0.000688316,-0.00014602,0,0.00050454,0,0,0,0,8.83354,-15.1623,-8.90506,-7.22021,2.91081,-6.88E-04,-0.00014602,5.05E-04
4.52,0.72,0.000432406,0.000333553,-0.000275168,0,-0.000689731,-0.000139684,0,0.000465608,0,0,0,0,8.65049,-15.1361,-8.78937,-7.17763,2.6862,-6.90E-04,-0.000139684,4.66E-04
4.56,0.72,0.000408838,0.000305933,-0.000271208,0,-0.00069101,-0.000133876,0,0.000426702,0,0,0,0,8.4792,-15.1116,-8.68316,-7.13844,2.46174,-6.91E-04,-0.000133876,4.27E-04
4.6,0.72,0.000386074,0.000278274,-0.000267614,0,-0.000692161,-0.000128589,0,0.000387822,0,0,0,0,8.32025,-15.0891,-8.58636,-7.10264,2.23744,-6.92E-04,-0.000128589,3.88E-04
4.64,0.72,0.000364232,0.000250562,-0.000264355,0,-0.000693186,-0.00012382,0,0.000348966,0,0,0,0,8.1742,-15.0686,-8.49894,-7.07025,2.01327,-6.93E-04,-0.00012382,3.49E-04
4.68,0.72,0.000343524,0.00022282,-0.000261457,0,-0.000694092,-0.000119564,0,0.000310132,0,0,0,0,8.04163,-15.05,-8.42084,-7.04126,1.78922,-6.94E-04,-0.000119564,3.10E-04
4.72,0.72,0.000324136,0.000195037,-0.000258891,0,-0.000694882,-0.000115817,0,0.000271319,0,0,0,0,7.92308,-15.0335,-8.35203,-7.01567,1.5653,-6.95E-04,-0.000115817,2.71E-04
4.76,0.72,0.000306354,0.00016723,-0.000256684,0,-0.00069556,-0.000112577,0,0.000232523,0,0,0,0,7.8191,-15.0192,-8.29246,-6.99349,1.34148,-6.96E-04,-0.000112577,2.33E-04
4.8,0.72,0.000290442,0.000139394,-0.000254805,0,-0.000696128,-0.00010984,0,0.000193744,0,0,0,0,7.73018,-15.007,-8.24212,-6.97473,1.11775,-6.96E-04,-0.00010984,1.94E-04
4.84,0.72,0.000276756,0.000111541,-0.000253283,0,-0.000696589,-0.000107605,0,0.000154979,0,0,0,0,7.65677,-14.9969,-8.20096,-6.95937,0.894107,-6.97E-04,-0.000107605,1.55E-04
4.88,0.72,0.000265609,8.37E-05,-0.000252087,0,-0.000696946,-0.000105868,0,0.000116224,0,0,0,0,7.59924,-14.9891,-8.16897,-6.94742,0.670524,-6.97E-04,-0.000105868,1.16E-04
4.92,0.72,0.000257364,5.58E-05,-0.000251245,0,-0.000697199,-0.000104628,0,0.000077478,0,0,0,0,7.55792,-14.9835,-8.14614,-6.93889,0.446989,-6.97E-04,-0.000104628,7.75E-05
4.96,0.72,0.000252276,0.000027895,-0.000250729,0,-0.000697351,-0.000103885,0,3.87E-05,0,0,0,0,7.53303,-14.9801,-8.13244,-6.93377,0.223486,-6.97E-04,-0.000103885,3.87E-05
5,0.72,0.000250567,3.06E-37,-0.000250567,0,-0.000697401,-0.000103637,0,1.94E-05,0,0,0,0,7.52472,-14.979,-8.12788,-6.93206,0.111743,-6.97E-04,-0.000103637,1.94E-05
0,0.76,0.00205971,-8.47E-38,-0.00205971,0,0.00108908,-0.00310156,0,2.96E-05,0,0,0,0,43.4566,-4.84932,-53.2028,-17.4156,0.170696,1.09E-03,-0.00310156,2.96E-05
0.04,0.76,0.0020602,4.36E-05,-0.00205974,0,0.00108901,-0.00310172,0,5.92E-05,0,0,0,0,43.4618,-4.85229,-53.2068,-17.4177,0.341677,1.09E-03,-0.00310172,5.92E-05
0.08,0.76,0.00206167,8.71E-05,-0.00205983,0,0.00108877,-0.0031022,0,0.000118664,0,0,0,0,43.4775,-4.86122,-53.2186,-17.424,0.684602,1.09E-03,-0.0031022,1.19E-04
0.12,0.76,0.0020641,0.000130692,-0.00205996,0,0.00108835,-0.00310296,0,0.000178531,0,0,0,0,43.503,-4.87629,-53.2376,-17.4342,1.02999,1.09E-03,-0.00310296,1.79E-04
0.16,0.76,0.00206746,0.000174233,-0.0020601,0,0.0010877,-0.00310393,0,0.00023902,0,0,0,0,43.5375,-4.89774,-53.2627,-17.4481,1.37896,1.09E-03,-0.00310393,2.39E-04
0.2,0.76,0.00207169,0.000217727,-0.00206022,0,0.00108677,-0.00310501,0,0.00030031,0,0,0,0,43.58,-4.92592,-53.2926,-17.4656,1.73256,1.09E-03,-0.00310501,3.00E-04
0.24,0.76,0.00207677,0.000261197,-0.00206028,0,0.00108548,-0.00310609,0,0.000362551,0,0,0,0,43.6289,-4.96125,-53.3256,-17.4861,2.09164,1.09E-03,-0.00310609,3.63E-04
0.28,0.76,0.00208261,0.000304585,-0.00206021,0,0.00108376,-0.00310705,0,0.000425869,0,0,0,0,43.6828,-5.00422,-53.3597,-17.5092,2.45693,1.08E-03,-0.00310705,4.26E-04
0.32,0.76,0.00208916,0.000347919,-0.00205999,0,0.00108152,-0.00310771,0,0.000490349,0,0,0,0,43.7397,-5.05537,-53.3926,-17.5344,2.82894,1.08E-03,-0.00310771,4.90E-04
0.36,0.76,0.00209632,0.000391128,-0.00205951,0,0.00107865,-0.00310794,0,0.000556048,0,0,0,0,43.7977,-5.11525,-53.422,-17.5612,3.20797,1.08E-03,-0.00310794,5.56E-04
0.4,0.76,0.00210404,0.00043423,-0.00205874,0,0.00107505,-0.00310755,0,0.000622976,0,0,0,0,43.8545,-5.18446,-53.4452,-17.5889,3.59409,1.08E-03,-0.00310755,6.23E-04
0.44,0.76,0.00211217,0.000477155,-0.00205757,0,0.00107063,-0.00310637,0,0.000691112,0,0,0,0,43.9082,-5.26354,-53.4596,-17.617,3.98718,1.07E-03,-0.00310637,6.91E-04
0.48,0.76,0.0021207,0.0005199,-0.00205599,0,0.00106528,-0.00310422,0,0.00076039,0,0,0,0,43.9563,-5.35304,-53.4627,-17.6447,4.38687,1.07E-03,-0.00310422,7.60E-04
0.52,0.76,0.00212945,0.000562402,-0.00205384,0,0.0010589,-0.00310094,0,0.000830713,0,0,0,0,43.9969,-5.45343,-53.4516,-17.6715,4.79258,1.06E-03,-0.00310094,8.31E-04
0.56,0.76,0.00213841,0.000604631,-0.00205115,0,0.00105141,-0.00309636,0,0.000901945,0,0,0,0,44.0277,-5.56514,-53.424,-17.6968,5.20353,1.05E-03,-0.00309636,9.02E-04
0.6,0.76,0.00214739,0.000646541,-0.00204775,0,0.00104271,-0.00309033,0,0.000973922,0,0,0,0,44.0467,-5.68849,-53.3775,-17.7198,5.61878,1.04E-03,-0.00309033,9.74E-04
0.64,0.76,0.00215639,0.000688066,-0.00204367,0,0.00103275,-0.00308271,0,0.00104645,0,0,0,0,44.052,-5.82374,-53.3098,-17.7401,6.03722,1.03E-03,-0.00308271,1.05E-03
0.68,0.76,0.00216524,0.000729189,-0.00203877,0,0.00102145,-0.00307337,0,0.00111932,0,0,0,0,44.0419,-5.97099,-53.2189,-17.757,6.45761,1.02E-03,-0.00307337,1.12E-03
0.72,0.76,0.00217392,0.000769801,-0.00203306,0,0.00100878,-0.0030622,0,0.00119229,0,0,0,0,44.0147,-6.13031,-53.1031,-17.77,6.87862,1.01E-03,-0.0030622,1.19E-03
0.76,0.76,0.00218228,0.00080992,-0.00202642,0,0.000994687,-0.00304912,0,0.00126513,0,0,0,0,43.9692,-6.30158,-52.9609,-17.7787,7.29882,9.95E-04,-0.00304912,1.27E-03
0.8,0.76,0.0021903,0.000849395,-0.0020189,0,0.000979162,-0.00303405,0,0.00133757,0,0,0,0,43.9041,-6.48462,-52.7909,-17.7826,7.71676,9.79E-04,-0.00303405,1.34E-03
0.84,0.76,0.00219786,0.000888283,-0.00201036,0,0.000962196,-0.00301693,0,0.00140937,0,0,0,0,43.8183,-6.67911,-52.5921,-17.7814,8.13095,9.62E-04,-0.00301693,1.41E-03
0.88,0.76,0.00220492,0.00092639,-0.00200087,0,0.000943794,-0.00299775,0,0.00148025,0,0,0,0,43.7111,-6.88466,-52.364,-17.7746,8.53992,9.44E-04,-0.00299775,1.48E-03
0.92,0.76,0.00221141,0.000963818,-0.00199032,0,0.000923976,-0.00297647,0,0.00154998,0,0,0,0,43.5819,-7.10073,-52.1059,-17.762,8.94221,9.24E-04,-0.00297647,1.55E-03
0.96,0.76,0.00221725,0.00100033,-0.00197877,0,0.000902771,-0.00295311,0,0.00161831,0,0,0,0,43.4303,-7.32674,-51.8177,-17.7433,9.33642,9.03E-04,-0.00295311,1.62E-03
1,0.76,0.00222244,0.00103607,-0.00196616,0,0.000880223,-0.00292768,0,0.00168501,0,0,0,0,43.256,-7.56198,-51.4994,-17.7184,9.7212,8.80E-04,-0.00292768,1.69E-03
1.04,0.76,0.00222686,0.00107077,-0.00195252,0,0.000856382,-0.00290022,0,0.00174985,0,0,0,0,43.059,-7.80574,-51.1512,-17.6871,10.0953,8.56E-04,-0.00290022,1.75E-03
1.08,0.76,0.00223056,0.00110461,-0.00193784,0,0.000831311,-0.00287078,0,0.00181264,0,0,0,0,42.8394,-8.05718,-50.7736,-17.6492,10.4575,8.31E-04,-0.00287078,1.81E-03
1.12,0.76,0.0022334,0.0011373,-0.00192215,0,0.000805076,-0.00283941,0,0.00187319,0,0,0,0,42.5975,-8.31546,-50.3672,-17.6048,10.8069,8.05E-04,-0.00283941,1.87E-03
1.16,0.76,0.00223549,0.00116905,-0.00190544,0,0.000777752,-0.00280619,0,0.00193134,0,0,0,0,42.3336,-8.57968,-49.9328,-17.5537,11.1423,7.78E-04,-0.00280619,1.93E-03
1.2,0.76,0.00223664,0.00119955,-0.00188776,0,0.00074942,-0.00277119,0,0.00198693,0,0,0,0,42.0484,-8.84895,-49.4714,-17.4961,11.463,7.49E-04,-0.00277119,1.99E-03
1.24,0.76,0.002237,0.00122904,-0.00186913,0,0.000720164,-0.00273452,0,0.00203984,0,0,0,0,41.7423,-9.12232,-48.984,-17.4319,11.7683,7.20E-04,-0.00273452,2.04E-03
1.28,0.76,0.00223639,0.00125719,-0.00184957,0,0.000690069,-0.00269625,0,0.00208995,0,0,0,0,41.4161,-9.39888,-48.4718,-17.3612,12.0574,6.90E-04,-0.00269625,2.09E-03
1.32,0.76,0.00223498,0.00128427,-0.00182915,0,0.000659224,-0.0026565,0,0.00213719,0,0,0,0,41.0707,-9.67771,-47.9361,-17.2841,12.33,6.59E-04,-0.0026565,2.14E-03
1.36,0.76,0.00223256,0.00130996,-0.00180785,0,0.00062772,-0.00261537,0,0.00218148,0,0,0,0,40.7069,-9.95789,-47.3782,-17.2008,12.5855,6.28E-04,-0.00261537,2.18E-03
1.4,0.76,0.00222935,0.00133452,-0.00178579,0,0.000595645,-0.00257296,0,0.00222277,0,0,0,0,40.3256,-10.2385,-46.7994,-17.1114,12.8237,5.96E-04,-0.00257296,2.22E-03
1.44,0.76,0.00222511,0.00135764,-0.00176293,0,0.000563089,-0.00252938,0,0.00226101,0,0,0,0,39.9278,-10.5188,-46.2011,-17.016,13.0443,5.63E-04,-0.00252938,2.26E-03
1.48,0.76,0.0022201,0.0013796,-0.00173941,0,0.000530139,-0.00248474,0,0.0022962,0,0,0,0,39.5145,-10.7979,-45.5849,-16.9148,13.2473,5.30E-04,-0.00248474,2.30E-03
1.52,0.76,0.00221406,0.00140008,-0.00171517,0,0.000496881,-0.00243915,0,0.00232832,0,0,0,0,39.0867,-11.0749,-44.9522,-16.8081,13.4326,4.97E-04,-0.00243915,2.33E-03
1.56,0.76,0.00220727,0.00141938,-0.00169038,0,0.000463397,-0.00239272,0,0.00235738,0,0,0,0,38.6455,-11.3492,-44.3044,-16.6961,13.6003,4.63E-04,-0.00239272,2.36E-03
1.6,0.76,0.00219946,0.00143718,-0.00166497,0,0.00042977,-0.00234555,0,0.0023834,0,0,0,0,38.192,-11.62,-43.643,-16.5789,13.7504,4.30E-04,-0.00234555,2.38E-03
1.64,0.76,0.00219093,0.00145379,-0.00163911,0,0.000396074,-0.00229775,0,0.00240642,0,0,0,0,37.7271,-11.8867,-42.9694,-16.4568,13.8832,3.96E-04,-0.00229775,2.41E-03
1.68,0.76,0.00218141,0.0014689,-0.00161273,0,0.000362386,-0.00224942,0,0.00242647,0,0,0,0,37.2519,-12.1487,-42.2849,-16.3301,13.9989,3.62E-04,-0.00224942,2.43E-03
1.72,0.76,0.0021712,0.0014828,-0.001586,0,0.000328773,-0.00220065,0,0.0024436,0,0,0,0,36.7675,-12.4054,-41.5911,-16.199,14.0977,3.29E-04,-0.00220065,2.44E-03
1.76,0.76,0.00216003,0.00149524,-0.00155884,0,0.000295304,-0.00215155,0,0.00245788,0,0,0,0,36.2748,-12.6563,-40.8892,-16.0637,14.1801,2.95E-04,-0.00215155,2.46E-03
1.8,0.76,0.00214819,0.00150645,-0.00153145,0,0.00026204,-0.0021022,0,0.00246937,0,0,0,0,35.7749,-12.9009,-40.1806,-15.9245,14.2463,2.62E-04,-0.0021022,2.47E-03
1.84,0.76,0.00213544,0.00151623,-0.00150371,0,0.00022904,-0.00205269,0,0.00247813,0,0,0,0,35.2687,-13.1388,-39.4665,-15.7816,14.2969,2.29E-04,-0.00205269,2.48E-03
1.88,0.76,0.00212206,0.0015248,-0.00147584,0,0.000196358,-0.0020031,0,0.00248425,0,0,0,0,34.7571,-13.3696,-38.748,-15.6353,14.3322,1.96E-04,-0.0020031,2.48E-03
1.92,0.76,0.0021078,0.00153197,-0.00144772,0,0.000164045,-0.00195352,0,0.00248779,0,0,0,0,34.241,-13.593,-38.0265,-15.4859,14.3527,1.64E-04,-0.00195352,2.49E-03
1.96,0.76,0.00209295,0.00153795,-0.00141956,0,0.000132147,-0.00190402,0,0.00248886,0,0,0,0,33.7213,-13.8088,-37.303,-15.3335,14.3588,1.32E-04,-0.00190402,2.49E-03
2,0.76,0.00207726,0.00154257,-0.00139122,0,0.000100707,-0.00185467,0,0.00248752,0,0,0,0,33.1987,-14.0165,-36.5786,-15.1786,14.3511,1.01E-04,-0.00185467,2.49E-03
2.04,0.76,0.00206102,0.00154603,-0.00136294,0,6.98E-05,-0.00180554,0,0.00248387,0,0,0,0,32.6742,-14.2162,-35.8544,-15.0212,14.33,6.98E-05,-0.00180554,2.48E-03
2.08,0.76,0.00204399,0.00154818,-0.00133456,0,3.94E-05,-0.0017567,0,0.002478,0,0,0,0,32.1483,-14.4075,-35.1312,-14.8616,14.2962,3.94E-05,-0.0017567,2.48E-03
2.12,0.76,0.00202644,0.00154919,-0.00130631,0,9.51E-06,-0.00170819,0,0.00246999,0,0,0,0,31.6219,-14.5904,-34.41,-14.7001,14.25,9.51E-06,-0.00170819,2.47E-03
2.16,0.76,0.00200815,0.00154896,-0.00127804,0,-1.97E-05,-0.00166008,0,0.00245994,0,0,0,0,31.0956,-14.7648,-33.6917,-14.5369,14.192,-1.97E-05,-0.00166008,2.46E-03
2.2,0.76,0.00198937,0.00154763,-0.00124998,0,-4.84E-05,-0.00161242,0,0.00244793,0,0,0,0,30.5699,-14.9306,-32.9772,-14.3723,14.1227,-4.84E-05,-0.00161242,2.45E-03
2.24,0.76,0.00196992,0.00154512,-0.00122196,0,-7.64E-05,-0.00156525,0,0.00243405,0,0,0,0,30.0455,-15.0877,-32.2671,-14.2064,14.0426,-7.64E-05,-0.00156525,2.43E-03
2.28,0.76,0.00194999,0.00154154,-0.0011942,0,-0.000103719,-0.00151863,0,0.0024184,0,0,0,0,29.523,-15.2363,-31.5622,-14.0396,13.9523,-1.04E-04,-0.00151863,2.42E-03
2.32,0.76,0.00192944,0.00153684,-0.00116656,0,-0.000130385,-0.00147259,0,0.00240105,0,0,0,0,29.0027,-15.3763,-30.8633,-13.8719,13.8522,-1.30E-04,-0.00147259,2.40E-03
2.36,0.76,0.00190845,0.00153112,-0.00113923,0,-0.000156365,-0.00142716,0,0.00238209,0,0,0,0,28.4852,-15.5078,-30.1708,-13.7036,13.7428,-1.56E-04,-0.00142716,2.38E-03
2.4,0.76,0.00188689,0.00152435,-0.00111207,0,-0.000181647,-0.00138239,0,0.00236161,0,0,0,0,27.9709,-15.6308,-29.4855,-13.5349,13.6246,-1.82E-04,-0.00138239,2.36E-03
2.44,0.76,0.00186492,0.00151661,-0.00108527,0,-0.000206224,-0.0013383,0,0.00233968,0,0,0,0,27.4602,-15.7456,-28.8079,-13.366,13.4981,-2.06E-04,-0.0013383,2.34E-03
2.48,0.76,0.00184242,0.00150787,-0.0010587,0,-0.000230091,-0.00129491,0,0.00231639,0,0,0,0,26.9535,-15.852,-28.1385,-13.1972,13.3638,-2.30E-04,-0.00129491,2.32E-03
2.52,0.76,0.00181955,0.00149821,-0.00103252,0,-0.000253243,-0.00125227,0,0.00229181,0,0,0,0,26.451,-15.9505,-27.4777,-13.0284,13.222,-2.53E-04,-0.00125227,2.29E-03
2.56,0.76,0.0017962,0.00148763,-0.00100661,0,-0.000275679,-0.00121037,0,0.00226603,0,0,0,0,25.953,-16.041,-26.8259,-12.8601,13.0732,-2.76E-04,-0.00121037,2.27E-03
2.6,0.76,0.00177249,0.00147617,-0.000981132,0,-0.000297401,-0.00116926,0,0.0022391,0,0,0,0,25.4599,-16.1238,-26.1837,-12.6922,12.9179,-2.97E-04,-0.00116926,2.24E-03
2.64,0.76,0.00174835,0.00146385,-0.00095596,0,-0.000318409,-0.00112893,0,0.0022111,0,0,0,0,24.9717,-16.199,-25.5512,-12.5251,12.7564,-3.18E-04,-0.00112893,2.21E-03
2.68,0.76,0.00172388,0.00145071,-0.00093124,0,-0.000338708,-0.00108942,0,0.00218211,0,0,0,0,24.4888,-16.2669,-24.9289,-12.3588,12.5891,-3.39E-04,-0.00108942,2.18E-03
2.72,0.76,0.00169903,0.00143677,-0.000906863,0,-0.000358302,-0.00105072,0,0.00215218,0,0,0,0,24.0113,-16.3277,-24.3171,-12.1934,12.4164,-3.58E-04,-0.00105072,2.15E-03
2.76,0.76,0.00167388,0.00142206,-0.000882959,0,-0.0003772,-0.00101284,0,0.00212137,0,0,0,0,23.5394,-16.3815,-23.7159,-12.0292,12.2387,-3.77E-04,-0.00101284,2.12E-03
2.8,0.76,0.00164838,0.00140661,-0.000859427,0,-0.000395408,-0.000975809,0,0.00208976,0,0,0,0,23.0731,-16.4287,-23.1256,-11.8663,12.0563,-3.95E-04,-0.000975809,2.09E-03
2.84,0.76,0.0016226,0.00139043,-0.000836381,0,-0.000412936,-0.000939617,0,0.00205738,0,0,0,0,22.6127,-16.4694,-22.5465,-11.7048,11.8695,-4.13E-04,-0.000939617,2.06E-03
2.88,0.76,0.00159653,0.00137358,-0.000813731,0,-0.000429795,-0.000904271,0,0.00202431,0,0,0,0,22.1581,-16.504,-21.9787,-11.5448,11.6787,-4.30E-04,-0.000904271,2.02E-03
2.92,0.76,0.00157019,0.00135606,-0.000791578,0,-0.000445994,-0.000869775,0,0.00199059,0,0,0,0,21.7095,-16.5326,-21.4223,-11.3865,11.4842,-4.46E-04,-0.000869775,1.99E-03
2.96,0.76,0.00154359,0.00133792,-0.000769841,0,-0.000461547,-0.000836131,0,0.00195627,0,0,0,0,21.2669,-16.5554,-20.8776,-11.2299,11.2862,-4.62E-04,-0.000836131,1.96E-03
3,0.76,0.00151675,0.00131914,-0.000748606,0,-0.000476466,-0.000803336,0,0.0019214,0,0,0,0,20.8304,-16.5729,-20.3445,-11.0752,11.085,-4.76E-04,-0.000803336,1.92E-03
3.04,0.76,0.0014897,0.00129981,-0.000727803,0,-0.000490764,-0.000771392,0,0.00188603,0,0,0,0,20.4,-16.5852,-19.8232,-10.9225,10.8809,-4.91E-04,-0.000771392,1.89E-03
3.08,0.76,0.00146242,0.00127989,-0.000707505,0,-0.000504455,-0.000740294,0,0.00185019,0,0,0,0,19.9757,-16.5925,-19.3137,-10.7719,10.6742,-5.04E-04,-0.000740294,1.85E-03
3.12,0.76,0.00143496,0.00125946,-0.00068765,0,-0.000517554,-0.000710039,0,0.00181393,0,0,0,0,19.5575,-16.5952,-18.8162,-10.6234,10.465,-5.18E-04,-0.000710039,1.81E-03
3.16,0.76,0.0014073,0.00123849,-0.0006683,0,-0.000530075,-0.000680623,0,0.00177729,0,0,0,0,19.1454,-16.5934,-18.3305,-10.4772,10.2536,-5.30E-04,-0.000680623,1.78E-03
3.2,0.76,0.00137948,0.00121706,-0.000649401,0,-0.000542035,-0.000652039,0,0.00174029,0,0,0,0,18.7395,-16.5876,-17.8569,-10.3333,10.0402,-5.42E-04,-0.000652039,1.74E-03
3.24,0.76,0.00135148,0.00119513,-0.000631005,0,-0.000553447,-0.000624282,0,0.00170299,0,0,0,0,18.3397,-16.5778,-17.3951,-10.1919,9.82494,-5.53E-04,-0.000624282,1.70E-03
3.28,0.76,0.00132336,0.00117279,-0.000613066,0,-0.000564328,-0.000597344,0,0.0016654,0,0,0,0,17.9461,-16.5644,-16.9454,-10.0529,9.60809,-5.64E-04,-0.000597344,1.67E-03
3.32,0.76,0.00129509,0.00114999,-0.000595624,0,-0.000574695,-0.000571218,0,0.00162756,0,0,0,0,17.5585,-16.5476,-16.5075,-9.91655,9.38979,-5.75E-04,-0.000571218,1.63E-03
3.36,0.76,0.00126671,0.00112682,-0.000578643,0,-0.000584561,-0.000545895,0,0.0015895,0,0,0,0,17.1771,-16.5277,-16.0816,-9.7828,9.1702,-5.85E-04,-0.000545895,1.59E-03
3.4,0.76,0.0012382,0.00110323,-0.000562152,0,-0.000593945,-0.000521366,0,0.00155124,0,0,0,0,16.8018,-16.5049,-15.6675,-9.65173,8.94946,-5.94E-04,-0.000521366,1.55E-03
3.44,0.76,0.00120961,0.00107931,-0.000546123,0,-0.000602861,-0.000497623,0,0.00151281,0,0,0,0,16.4325,-16.4795,-15.2652,-9.52342,8.72773,-6.03E-04,-0.000497623,1.51E-03
3.48,0.76,0.00118091,0.00105501,-0.000530575,0,-0.000611326,-0.000474654,0,0.00147422,0,0,0,0,16.0693,-16.4517,-14.8747,-9.39791,8.50513,-6.11E-04,-0.000474654,1.47E-03
3.52,0.76,0.00115216,0.00103041,-0.00051549,0,-0.000619355,-0.000452451,0,0.00143551,0,0,0,0,15.7122,-16.4217,-14.4958,-9.27525,8.28178,-6.19E-04,-0.000452451,1.44E-03
3.56,0.76,0.00112331,0.00100546,-0.000500877,0,-0.000626964,-0.000431003,0,0.00139668,0,0,0,0,15.3612,-16.3897,-14.1286,-9.15549,8.05779,-6.27E-04,-0.000431003,1.40E-03
3.6,0.76,0.00109444,0.000980253,-0.000486722,0,-0.000634169,-0.0004103,0,0.00135777,0,0,0,0,15.0163,-16.356,-13.7729,-9.03867,7.83328,-6.34E-04,-0.0004103,1.36E-03
3.64,0.76,0.00106549,0.000954733,-0.000473031,0,-0.000640985,-0.000390331,0,0.00131878,0,0,0,0,14.6775,-16.3208,-13.4287,-8.92484,7.60833,-6.41E-04,-0.000390331,1.32E-03
3.68,0.76,0.00103654,0.000928977,-0.000459795,0,-0.000647426,-0.000371084,0,0.00127973,0,0,0,0,14.3448,-16.2843,-13.0958,-8.81403,7.38304,-6.47E-04,-0.000371084,1.28E-03
3.72,0.76,0.00100753,0.000902942,-0.000447012,0,-0.000653508,-0.000352551,0,0.00124063,0,0,0,0,14.0184,-16.2468,-12.7742,-8.70628,7.15748,-6.54E-04,-0.000352551,1.24E-03
3.76,0.76,0.000978544,0.0008767,-0.000434679,0,-0.000659246,-0.000334719,0,0.0012015,0,0,0,0,13.6981,-16.2083,-12.4638,-8.60162,6.93172,-6.59E-04,-0.000334719,1.20E-03
3.8,0.76,0.000949527,0.000850207,-0.000422789,0,-0.000664653,-0.000317579,0,0.00116235,0,0,0,0,13.3842,-16.1692,-12.1644,-8.50008,6.70584,-6.65E-04,-0.000317579,1.16E-03
3.84,0.76,0.000920546,0.00082353,-0.000411343,0,-0.000669743,-0.000301118,0,0.00112318,0,0,0,0,13.0767,-16.1295,-11.8761,-8.40169,6.47989,-6.70E-04,-0.000301118,1.12E-03
3.88,0.76,0.000891563,0.000796631,-0.000400329,0,-0.000674531,-0.000285327,0,0.00108401,0,0,0,0,12.7757,-16.0895,-11.5987,-8.30646,6.25393,-6.75E-04,-0.000285327,1.08E-03
3.92,0.76,0.00086264,0.000769571,-0.000389754,0,-0.000679028,-0.000270196,0,0.00104485,0,0,0,0,12.4813,-16.0494,-11.3321,-8.21444,6.028,-6.79E-04,-0.000270196,1.04E-03
3.96,0.76,0.000833741,0.000742312,-0.000379601,0,-0.000683248,-0.000255713,0,0.00100571,0,0,0,0,12.1935,-16.0093,-11.0762,-8.12563,5.80215,-6.83E-04,-0.000255713,1.01E-03
4,0.76,0.00080493,0.000714914,-0.00036988,0,-0.000687204,-0.000241869,0,0.000966578,0,0,0,0,11.9127,-15.9693,-10.8309,-8.04006,5.57641,-6.87E-04,-0.000241869,9.67E-04
